stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,has_park,geometry,GridID,nodeid_before,type,x,y,nodeid,p_n_dist
79274,905159,DONALD L HOLLOWELL PKY @ EDWIN PL NW,0 DONALD LEE HOLLOWELL PKY NW & EDWIN PL NW,33.776095,-84.449039,,,,,,0,FALSE,POINT (2210781.08151094 1373705.83622031),228,47215,bus,2210781.082,1373705.836,47215,0.002744061
79276,902347,DONALD L HOLLOWELL PKY @  ELIZABETH PL NW,0 DONALD LEE HOLLOWELL PKY NW & S ELIZABETH PL NW,33.774933,-84.447526,,,,,,0,FALSE,POINT (2211239.674037622 1373281.763138712),228,47209,bus,2211239.674,1373281.763,47209,0.008232501
79278,902348,DONALD L HOLLOWELL PKY @ EVELYN PL NW,0 DONALD LEE HOLLOWELL PKY NW & N EVELYN PL NW,33.774263,-84.446013,,,,,,0,FALSE,POINT (2211698.764219572 1373036.720853579),228,47212,bus,2211698.764,1373036.721,47212,0.003909148
79280,902349,DONALD L HOLLOWELL PKY @ GERTRUDE PL NW,0 DONALD LEE HOLLOWELL PKY NW & GERTRUDE PL NW,33.774014,-84.444599,,,,,,0,FALSE,POINT (2212128.191337693 1372944.955638011),228,47228,bus,2212128.191,1372944.956,47228,0.002754204
79282,902350,DONALD L HOLLOWELL PKY @ MATILDA PL NW,0 BANKHEAD & MATILDA,33.773395,-84.443431,,,,,,0,FALSE,POINT (2212482.507072868 1372718.765182939),228,47230,bus,2212482.507,1372718.765,47230,0.013892214
79284,902374,DONALD L HOLLOWELL PKY @ W LAKE AVE NW,0 DONALD LEE HOLLOWELL PKY NW & W LAKE AVE NW,33.772942,-84.442282,,,,,,0,FALSE,POINT (2212831.215813868 1372552.996591254),228,232910,bus,2212831.216,1372552.997,232910,0.002204421
79286,902375,DONALD L HOLLOWELL PKY @ HORTENSE PL,0 BANKHEAD & HORTENSE,33.77198,-84.440559,,,,,,0,FALSE,POINT (2213353.860705241 1372201.558292121),228,47235,bus,2213353.861,1372201.558,47235,0.010201499
79288,902376,DONALD L HOLLOWELL PKY @ ELMWOOD RD NW,0 BANKHEAD & ELMWOOD,33.77142,-84.438904,,,,,,0,FALSE,POINT (2213856.239743928 1371996.458956623),228,48356,bus,2213856.24,1371996.459,48356,0.018196257
79290,902377,DONALD L HOLLOWELL PKY @ HOLLY ST NW,0 BANKHEAD & HOLLY,33.77142,-84.437791,,,,,,0,FALSE,POINT (2214194.457573726 1371995.567463467),228,48358,bus,2214194.458,1371995.567,48358,0.012354444
79292,902351,DONALD L HOLLOWELL PKY @ WOODLAWN AVE NW,0 DONALD LEE HOLLOWELL PKY NW & WOODLAWN AVE NW,33.771311,-84.436038,,,,,,0,FALSE,POINT (2214727.054574549 1371954.50897323),228,48360,bus,2214727.055,1371954.509,48360,0.003307528
79294,902352,DONALD L HOLLOWELL PKY @ CHAPPELL RD NW,0 BANKHEAD & CHAPPELL,33.771137,-84.434227,,,,,,0,FALSE,POINT (2215277.21654981 1371889.762276128),228,48369,bus,2215277.217,1371889.762,48369,0.019451678
79306,902380,W LAKE AVE NW @ NEKOMA ST NW,0 W LAKE AVE NW & NEKOMA ST NW,33.76683,-84.441011,,,,,,0,FALSE,POINT (2213211.520511281 1370327.99599283),228,46854,bus,2213211.521,1370327.996,46854,0.002838475
79308,904613,W LAKE AVE NW @ CARLISLE ST,0 W LAKE AVE NW & CARLISLE ST NW,33.76581,-84.441031,,,,,,0,FALSE,POINT (2213204.454777345 1369956.865529662),228,46852,bus,2213204.455,1369956.866,46852,0.010421879
79310,904614,W LAKE AVE NW @ JOSEPH E BOONE BLVD,W LAKE AVE NW & SIMPSON RD NW,33.764494,-84.441073,,,,,,0,FALSE,POINT (2213190.416369613 1369478.047654315),228,301149,bus,2213190.416,1369478.048,301149,0.022326979
79316,904501,W LAKE AVE NW @ LAKE CT NW,0 W LAKE AVE NW & W LAKE CT NW,33.7593,-84.443696,,,,,,0,FALSE,POINT (2212388.197927817 1367590.243920121),228,46809,bus,2212388.198,1367590.244,46809,0.005786341
79318,904502,W LAKE AVE NW @ TIGER FLOWERS DR NW,0 W LAKE AVE NW & TIGER FLOWERS DR NW,33.759586,-84.443686,,,,,,0,FALSE,POINT (2212391.516757569 1367694.302253987),228,46809,bus,2212391.517,1367694.302,46809,0.013997122
79322,904503,W LAKE AVE NW @ SPRINGVIEW RD NW,0 W LAKE AVE NW & SPRINGVIEW RD NW,33.760571,-84.443078,,,,,,0,FALSE,POINT (2212577.261775663 1368052.217194152),228,46838,bus,2212577.262,1368052.217,46838,0.004020125
79324,904504,W LAKE AVE NW @ EZRA CHURCH DR NW,0 W LAKE AVE NW & EZRA CHURCH DR NW,33.761522,-84.441732,,,,,,0,FALSE,POINT (2212987.258339126 1368397.162515407),228,46841,bus,2212987.258,1368397.163,46841,0.006218838
79326,904615,W LAKE AVE NW @ EZRA CHURCH DR NW,0 W LAKE AVE NW & EZRA CHURCH DR NW,33.761665,-84.441688,,,,,,0,FALSE,POINT (2213000.769376697 1368449.160105752),228,46841,bus,2213000.769,1368449.16,46841,0.004235688
79328,904616,W LAKE AVE NW @ LAKE DR NW,0 W LAKE AVE NW & W LAKE DR NW,33.761988,-84.441254,,,,,,0,FALSE,POINT (2213132.981043493 1368566.338216918),228,46842,bus,2213132.981,1368566.338,46842,0.008804422
79330,904617,W LAKE AVE NW @ W LAKE DR NW,0 W LAKE AVE NW & W LAKE DR NW,33.762131,-84.441265,,,,,,0,FALSE,POINT (2213129.776594113 1368618.380388807),228,46842,bus,2213129.777,1368618.38,46842,0.002557346
79332,904618,W LAKE AVE NW @ JOSEPH E BOONE BLVD NW,0 LAKE & JOSEPH E BOONE BLVD NW,33.763298,-84.440956,,,,,,0,FALSE,POINT (2213224.815251665 1369042.765572624),228,46844,bus,2213224.815,1369042.766,46844,0.018736872
79334,904547,JOSEPH E BOONE BLVD @ W LAKE AVE NW,0 JOSEPH E BOONE BLVD NW & W LAKE AVE NW,33.763608,-84.440637,,,,,,0,FALSE,POINT (2213322.061716451 1369155.307201368),228,46844,bus,2213322.062,1369155.307,46844,0.022586139
79336,904548,W LAKE AVE NW @ 359,,33.76461,-84.440926,,,,,,0,FALSE,POINT (2213235.202538963 1369520.137593751),228,301149,bus,2213235.203,1369520.138,301149,0.030517551
79338,904549,W LAKE AVE NW @ CARLISLE ST NW,0 W LAKE AVE NW & CARLISLE ST NW,33.76581,-84.440944,,,,,,0,FALSE,POINT (2213230.894014822 1369956.795172761),228,46852,bus,2213230.894,1369956.795,46852,0.010374192
79340,904550,W LAKE AVE NW @ NEKOMA ST NW,0 LAKE & NEKOMA,33.766594,-84.440903,,,,,,0,FALSE,POINT (2213244.11279455 1370242.035512541),228,46854,bus,2213244.113,1370242.036,46854,0.015556683
79342,904619,W LAKE AVE NW @ NORTH AVE NW,0 LAKE & NORTH,33.767765,-84.440918,,,,,,0,FALSE,POINT (2213240.687961817 1370668.1385943),228,46855,bus,2213240.688,1370668.139,46855,0.018914729
79352,904864,HOLLYWOOD RD NW@MARGARET PL NW,0 HOLLYWOOD RD NW & MARGARET PL NW,33.777221,-84.450379,,,,,,0,FALSE,POINT (2210375.03294979 1374116.672090139),228,47214,bus,2210375.033,1374116.672,47214,0.002948009
79362,904865,NORTH AVE NW@MARKTWO PL NW,0 NORTH AVE NW & MARKTWO PL NW,33.768399,-84.447124,,,,,,0,FALSE,POINT (2211355.359327151 1370903.906249377),228,46832,bus,2211355.359,1370903.906,46832,0.007571448
79364,904866,NORTH AVE NW@BLANCHE ST NW,0 NORTH AVE NW & BLANCHE ST NW,33.768366,-84.444482,,,,,,0,FALSE,POINT (2212158.204845909 1370889.724384539),228,46849,bus,2212158.205,1370889.724,46849,0.001911922
79366,904867,NORTH AVE NW@1676,,33.768028,-84.442568,,,,,,0,FALSE,POINT (2212739.5216623 1370765.174305274),228,46855,bus,2212739.522,1370765.174,46855,0.091066093
79368,904868,NORTH AVE NW @ W LAKE AVE NW,0 NORTH AVE NW & W LAKE AVE NW,33.768012,-84.441013,,,,,,0,FALSE,POINT (2213212.05738734 1370758.091145399),228,46855,bus,2213212.057,1370758.091,46855,0.002159343
79382,905111,NORTH AVE NW @ MARKTWO PL NW,0 NORTH AVE NW & MARKTWO PL NW,33.768471,-84.446961,,,,,,0,FALSE,POINT (2211404.964669669 1370929.970116904),228,46832,bus,2211404.965,1370929.97,46832,0.003833243
79384,905112,NORTH AVE NW @ EVELYN PL NW,0 NORTH AVE NW & S EVELYN PL NW,33.768472,-84.445994,,,,,,0,FALSE,POINT (2211698.827229926 1370929.536291816),228,46834,bus,2211698.827,1370929.536,46834,0.010241254
79386,904996,NORTH AVE NW @ BLANCHE ST NW,0 NORTH AVE NW & BLANCHE ST NW,33.76842,-84.444384,,,,,,0,FALSE,POINT (2212188.039032967 1370909.293081985),228,46849,bus,2212188.039,1370909.293,46849,0.006134685
79388,905040,NORTH AVE NW @ 1667,,33.7681,-84.442307,,,,,,0,FALSE,POINT (2212818.90739096 1370791.160706839),228,46855,bus,2212818.907,1370791.161,46855,0.076180998
79434,904457,NORTH AVE NW@EVELYN PL NW,0 NORTH AVE NW & S EVELYN PL NW,33.768401,-84.445874,,,,,,0,FALSE,POINT (2211735.224044234 1370903.602764112),228,46834,bus,2211735.224,1370903.603,46834,0.003181296
79436,904458,DONALD L HOLLOWELL PKY @ ELINOR PL NW,0 BANKHEAD & ELINOR,33.771381,-84.435783,,,,,,0,FALSE,POINT (2214804.610430505 1371979.777419552),228,48360,bus,2214804.61,1371979.777,48360,0.012515062
79438,904505,DONALD L HOLLOWELL PKY @ HOLLY ST NW,0 DONALD LEE HOLLOWELL PKY NW & HOLLY ST NW,33.771542,-84.437528,,,,,,0,FALSE,POINT (2214274.494526104 1372039.749419782),228,48358,bus,2214274.495,1372039.749,48358,0.005209391
79440,904506,DONALD L HOLLOWELL PKY @ ELMWOOD RD NW,0 DONALD LEE HOLLOWELL PKY NW & ELMWOOD RD NW,33.77171,-84.439061,,,,,,0,FALSE,POINT (2213808.809541705 1372102.107171452),228,48356,bus,2213808.81,1372102.107,48356,0.019269216
79442,904696,DONALD L HOLLOWELL PKY @ FLORENCE PL NW,0 BANKHEAD & FLORENCE,33.772781,-84.441757,,,,,,0,FALSE,POINT (2212990.593363732 1372493.987369088),228,47234,bus,2212990.593,1372493.987,47234,0.013356657
79444,904575,HOLLYWOOD RD NW@BANKHEAD HWY NW,0 HOLLYWOOD RD NW & DONALD LEE HOLLOWELL PKY NW,33.776774,-84.449878,,,,,,0,FALSE,POINT (2210526.819370062 1373953.603476134),228,47213,bus,2210526.819,1373953.603,47213,0.013829867
79446,904623,DONALD L HOLLOWELL PKY @ ELBRIDGE DR NW,0 DONALD LEE HOLLOWELL PKY NW & ELBRIDGE DR NW,33.771475,-84.432678,,,,,,0,FALSE,POINT (2215748.244707501 1372011.531789588),228,48370,bus,2215748.245,1372011.532,48370,0.00413575
79448,904624,DONALD L HOLLOWELL PKY @ PIERCE AVE NW,0 DONALD LEE HOLLOWELL PKY NW & WOODLAND AVE NW,33.771772,-84.431232,,,,,,0,FALSE,POINT (2216187.931421117 1372118.470049222),228,48374,bus,2216187.931,1372118.47,48374,0.004321119
79516,904999,MARIETTA BLVD @ DONALD L HOLLOWELL PKY,MARIETTA BLVD NW & DONALD LEE HOLLOWELL PKY NW,33.772654,-84.425427,,,,,,0,FALSE,POINT (2217952.749589993 1372434.924614445),228,48406,bus,2217952.75,1372434.925,48406,0.003458794
79554,904313,MARIETTA BLVD NW @ 1079,1079 MARIETTA BLVD NW & JEFFERSON ST NW,33.781476,-84.42969,,,,,,0,FALSE,POINT (2216665.523318733 1375648.262656323),229,220812,bus,2216665.523,1375648.263,220812,0.134076504
79900,904519,BANKHEAD STATION,BANKHEAD HWY NW & GARY AVE NW,33.77206,-84.428677,,,,,,0,TRUE,POINT (2216964.606434734 1372221.281153099),228,285640,bus,2216964.606,1372221.281,285640,0.013676376
80060,904421,HOWELL MILL RD NW@BISHOP ST NW,0 HOWELL MILL & BISHOP,33.790165,-84.41198,,,,,,0,FALSE,POINT (2222054.124403713 1378796.65687581),229,48664,bus,2222054.124,1378796.657,48664,0.016870396
80082,904521,MARIETTA ST@615,615 MARIETTA ST NW,33.769058,-84.398489,,,,,,0,FALSE,POINT (2226135.587483978 1371106.970155364),248,300724,bus,2226135.587,1371106.97,300724,0.046316698
80124,904646,DONALD L HOLLOWELL PKWY @ PAINES AVE,0 DONALD LEE HOLLOWELL PKY NW & PAINES AVE NW,33.773057,-84.414368,,,,,,0,FALSE,POINT (2221313.654777952 1372573.307318866),228,48598,bus,2221313.655,1372573.307,48598,0.003168575
80126,904647,DONALD L HOLLOWELL PKWY @ OLIVER ST,0 DONALD LEE HOLLOWELL PKY NW & OLIVER ST NW,33.773065,-84.415401,,,,,,0,FALSE,POINT (2220999.760524043 1372576.974247324),228,48584,bus,2220999.761,1372576.974,48584,0.003367169
80128,904648,DONALD L HOLLOWELL PKWY @ JOSEPH E LOWERY BLVD,0 DONALD LEE HOLLOWELL PKY NW & JOSEPH E LOWERY BLVD NW,33.773081,-84.417304,,,,,,0,FALSE,POINT (2220421.503525826 1372584.197054102),228,48573,bus,2220421.504,1372584.197,48573,0.003527063
80130,904766,DONALD L HOLLOWELL PKWY @ LINDSAY ST,0 DONALD LEE HOLLOWELL PKY NW & LINDSAY ST NW,33.77301,-84.416565,,,,,,0,FALSE,POINT (2220646.003320496 1372557.817044061),228,48581,bus,2220646.003,1372557.817,48581,0.010009421
80132,904767,DONALD L HOLLOWELL PKWY @ OLIVER ST,0 DONALD LEE HOLLOWELL PKY NW & OLIVER ST NW,33.772993,-84.415488,,,,,,0,FALSE,POINT (2220973.260287627 1372550.839465374),228,48584,bus,2220973.26,1372550.839,48584,0.003703507
80134,904768,DONALD L HOLLOWELL PKWY @ ENGLISH AVE,0 DONALD LEE HOLLOWELL PKY NW & ENGLISH AVE NW,33.772986,-84.413455,,,,,,0,FALSE,POINT (2221591.029374708 1372546.807060004),228,48600,bus,2221591.029,1372546.807,48600,0.004331859
80171,905012,10TH ST NW@HIRSCH ST NW,,33.781543,-84.401263,,,,,,0,FALSE,POINT (2225302.944675873 1375651.786225311),249,48761,bus,2225302.945,1375651.786,48761,0.002415861
80173,905013,10TH ST NW@CENTER ST NW,,33.781551,-84.402655,,,,,,0,FALSE,POINT (2224880.001356622 1375655.662952059),229,48754,bus,2224880.001,1375655.663,48754,0.003976649
80236,904898,ENGLISH AVE NW @ PELHAM ST NW,0 ENGLISH AVE NW & PELHAM ST NW,33.771223,-84.413398,,,,,,0,FALSE,POINT (2221606.814527065 1371905.26403687),228,48592,bus,2221606.815,1371905.264,48186,0.079949759
80238,905016,ENGLISH AVE NW @ FOX ST NW,0 ENGLISH AVE NW & FOX ST NW,33.772189,-84.413399,,,,,,0,FALSE,POINT (2221607.352068922 1372256.762473561),228,48594,bus,2221607.352,1372256.762,48600,0.058204118
80240,905017,10TH ST NW @ STATE ST NW,,33.781454,-84.399218,,,,,,0,FALSE,POINT (2225924.231274508 1375617.993365169),249,51802,bus,2225924.231,1375617.993,51802,0.004969818
80243,905018,10TH ST NW@STATE ST NW,,33.781526,-84.399066,,,,,,0,FALSE,POINT (2225970.474599169 1375644.087788387),249,51802,bus,2225970.475,1375644.088,51802,0.005107037
80247,905019,10TH ST NW@GREENFIELD ST NW,,33.781471,-84.40086,,,,,,0,FALSE,POINT (2225425.334012483 1375625.309071287),249,48762,bus,2225425.334,1375625.309,48762,0.003392156
80249,904899,10TH ST NW@CENTER ST NW,,33.781488,-84.402763,,,,,,0,FALSE,POINT (2224847.133750598 1375632.814328066),229,48754,bus,2224847.134,1375632.814,48754,0.003658707
80251,904327,10TH ST NW@HEMPHILL AVE NW,,33.781559,-84.404112,,,,,,0,FALSE,POINT (2224437.308282507 1375659.590896079),229,48749,bus,2224437.308,1375659.591,48749,0.004898663
80286,904328,HOWELL MILL RD NW@BRADY AVE NW,0 HOWELL MILL & BRADY,33.78365,-84.412007,,,,,,0,FALSE,POINT (2222040.276409958 1376426.062409512),229,48656,bus,2222040.276,1376426.062,48656,0.037909424
80288,904329,HOWELL MILL RD NW@10H ST NW,0 HOWELL MILL RD NW & 10TH ST NW,33.781607,-84.411213,,,,,,0,FALSE,POINT (2222279.757943921 1375682.102743881),229,48647,bus,2222279.758,1375682.103,48647,0.00366731
80290,904330,HOWELL MILL RD NW@9TH ST NW,0 HOWELL MILL & 9TH,33.780804,-84.410942,,,,,,0,FALSE,POINT (2222361.406809756 1375389.719989175),229,48651,bus,2222361.407,1375389.72,48651,0.019304337
80292,904331,HOWELL MILL RD NW@8TH ST NW,0 HOWELL MILL & 8TH,33.780045,-84.410685,,,,,,0,FALSE,POINT (2222438.841254146 1375113.357834445),229,48632,bus,2222438.841,1375113.358,48632,0.037863366
80296,905142,MARIETTA ST NW@HAMPTON ST NW,0 MARIETTA & HAMPTON,33.777245,-84.408516,,,,,,0,FALSE,POINT (2223095.498090511 1374092.969200888),228,48685,bus,2223095.498,1374092.969,48685,0.021666478
80298,905143,MARIETTA ST NW@NORTHSIDE DR NW,0 MARIETTA & NORTHSIDE,33.775984,-84.40741,,,,,,0,FALSE,POINT (2223430.493856972 1373633.342898278),228,48684,bus,2223430.494,1373633.343,48684,0.024938788
80302,905144,MARIETTA ST NW @ BOSS ST NW,0 MARIETTA ST NW & BOSS ST NW,33.774307,-84.406029,,,,,,0,FALSE,POINT (2223848.711505079 1373022.156486216),228,48681,bus,2223848.712,1373022.156,48681,0.002993933
80304,904332,MARIETTA ST NW@BANKHEAD AVE NW,0 MARIETTA & BANKHEAD,33.773623,-84.405052,,,,,,0,FALSE,POINT (2224145.015812228 1372772.581789515),228,48682,bus,2224145.016,1372772.582,48682,0.028849933
80306,904333,MARIETTA ST NW@MEANS ST NW,0 MARIETTA ST NW & MEANS ST NW,33.773163,-84.403484,,,,,,0,FALSE,POINT (2224621.10151974 1372604.103501732),228,48705,bus,2224621.102,1372604.104,48705,0.017644546
80308,904334,MARIETTA ST NW@WALLACE ST NW,0 MARIETTA & WALLACE,33.772287,-84.401766,,,,,,0,FALSE,POINT (2225142.428218918 1372284.158902006),248,48711,bus,2225142.428,1372284.159,48711,0.014015377
80330,904439,MARIETTA ST NW@WALLACE ST NW,0 MARIETTA ST NW & WALLACE ST NW,33.772252,-84.401482,,,,,,0,FALSE,POINT (2225228.700005508 1372271.22674873),248,48711,bus,2225228.7,1372271.227,48711,0.002522564
80332,904440,MARIETTA ST NW@MEANS ST NW,0 MARIETTA ST NW & MEANS ST NW,33.773172,-84.403081,,,,,,0,FALSE,POINT (2224743.569842658 1372607.097185073),228,48705,bus,2224743.57,1372607.097,48705,0.007656142
80334,904537,MARIETTA ST NW @ BANKHEAD AVE,0 MARIETTA & BANKHEAD,33.773712,-84.404716,,,,,,0,FALSE,POINT (2224247.191390478 1372804.730168748),228,48682,bus,2224247.191,1372804.73,48682,0.013771732
80336,904538,MARIETTA ST NW@MCMILLAN ST NW,0 MARIETTA ST NW & MCMILLAN ST NW,33.774585,-84.406193,,,,,,0,FALSE,POINT (2223799.112087686 1373123.427944649),228,48680,bus,2223799.112,1373123.428,48680,0.004316303
80338,904539,MARIETTA ST NW @ NORTHSIDE DR NW,0 MARIETTA ST NW & NORTHSIDE DR NW,33.775792,-84.406901,,,,,,0,FALSE,POINT (2223584.997298763 1373563.119050838),228,48684,bus,2223584.997,1373563.119,48684,0.007373371
80340,904540,MARIETTA ST NW @ 881,881 MARIETTA ST NW & HAMPTON ST NW,33.776374,-84.407412,,,,,,0,FALSE,POINT (2223430.2176311 1373775.25340952),228,48684,bus,2223430.218,1373775.253,48684,0.042812067
80347,904441,HOWELL MILL RD NW@9TH ST NW,0 HOWELL MILL RD NW & 9TH ST NW,33.780534,-84.41056,,,,,,0,FALSE,POINT (2222477.243478099 1375291.200221302),229,48651,bus,2222477.243,1375291.2,48651,0.009564221
80348,904442,HOWELL MILL RD NW@10TH ST NW,,33.781381,-84.410831,,,,,,0,FALSE,POINT (2222395.631203028 1375599.592925489),229,48647,bus,2222395.631,1375599.593,48647,0.023327927
80350,904474,HOWELL MILL RD NW@BRADY AVE NW,0 HOWELL MILL RD NW & BRADY AVE NW,33.784202,-84.411847,,,,,,0,FALSE,POINT (2222089.368115298 1376626.80291775),229,48656,bus,2222089.368,1376626.803,48656,0.003432513
80386,904665,BRADY AVE@HOWELL MILL RD,0 BRADY & HOWELL MILL,33.783829,-84.412498,,,,,,0,FALSE,POINT (2221891.248315459 1376491.550702667),229,48656,bus,2221891.248,1376491.551,48656,0.042338516
80388,904666,10TH ST@WATKINS ST,,33.781653,-84.408975,,,,,,0,FALSE,POINT (2222959.798438726 1375697.234345222),229,48725,bus,2222959.798,1375697.234,48725,0.011514166
80390,904667,10TH ST@WATKINS ST,,33.781418,-84.409241,,,,,,0,FALSE,POINT (2222878.774890595 1375611.915100503),229,48725,bus,2222878.775,1375611.915,48725,0.011132484
80392,904668,10TH ST@HEMPHILL AVE,,33.781388,-84.404391,,,,,,0,FALSE,POINT (2224352.392443599 1375597.564625469),229,48749,bus,2224352.392,1375597.565,48749,0.015057479
80394,904786,10TH ST@NORTHSIDE DR,,33.781407,-84.407781,,,,,,0,FALSE,POINT (2223322.377586433 1375606.87138032),229,48730,bus,2223322.378,1375606.871,48730,0.019420845
80396,904787,10TH ST@NORTHSIDE DR,,33.78166,-84.40738,,,,,,0,FALSE,POINT (2223444.434045559 1375698.645574807),229,48730,bus,2223444.434,1375698.646,48730,0.010072408
80398,904788,MARIETTA ST @ HOWELL MILL RD,0 MARIETTA & HOWELL MILL,33.778867,-84.409653,,,,,,0,FALSE,POINT (2222751.402445661 1374683.978380327),228,48631,bus,2222751.402,1374683.978,48631,0.009413824
80402,904669,10TH ST@3RD ST,,33.781688,-84.410288,,,,,,0,FALSE,POINT (2222560.882613948 1375710.910454544),229,48652,bus,2222560.883,1375710.91,48652,0.009529577
80404,904731,10TH ST@3RD ST,,33.781395,-84.410361,,,,,,0,FALSE,POINT (2222538.449942871 1375604.349047745),229,48652,bus,2222538.45,1375604.349,48652,0.014309659
80406,904716,10TH ST@BRADY AVE,,33.781727,-84.413201,,,,,,0,FALSE,POINT (2221675.822045931 1375727.206474978),229,48644,bus,2221675.822,1375727.206,48650,0.106592894
80408,904717,10TH ST@BRADY AVE,0 10TH ST NW & BRADY AVE NW,33.781552,-84.413106,,,,,,0,FALSE,POINT (2221704.534824315 1375663.460204754),229,48644,bus,2221704.535,1375663.46,48650,0.104774214
81003,905029,10TH ST NW@ATLANTIC DR NW,,33.781604,-84.397458,,,,,,0,FALSE,POINT (2226459.11837001 1375671.371523862),249,51805,bus,2226459.118,1375671.372,51805,0.016163538
81005,905030,10TH ST@WILLIAMS ST,,33.781527,-84.390437,,,,,,0,FALSE,POINT (2228592.339926364 1375638.648254987),249,51841,bus,2228592.34,1375638.648,51841,0.006898575
81013,905031,PEACHTREE ST NE@NORTH AVE NE,0 PEACHTREE & NORTH,33.771565,-84.385185,,,,,,0,FALSE,POINT (2230180.439074312 1372010.357863846),248,51867,bus,2230180.439,1372010.358,51867,0.02313739
81014,905032,PEACHTREE ST NE@LINDEN AVE NE,0 PEACHTREE & LINDEN,33.769848,-84.385338,,,,,,0,FALSE,POINT (2230132.620226549 1371385.693520952),248,51125,bus,2230132.62,1371385.694,51125,0.01300707
81015,904915,PEACHTREE ST NE @ LINDEN AVE NE,0 PEACHTREE ST NE & LINDEN AVE NE,33.769433,-84.385158,,,,,,0,FALSE,POINT (2230186.999355983 1371234.571948653),248,51125,bus,2230186.999,1371234.572,51125,0.026338551
81017,904916,NORTH AVE NE @ PEACHTREE ST NE,0 NORTH AVE NE & PEACHTREE ST NE,33.771322,-84.38492,,,,,,0,FALSE,POINT (2230260.779640688 1371921.767083778),248,51867,bus,2230260.78,1371921.767,51867,0.003736869
81018,904917,NORTH AVE @ PIEDMONT AVE,0 NORTH AVE NE & PIEDMONT AVE NE,33.771242,-84.381984,,,,,,0,FALSE,POINT (2231152.908513404 1371890.781074897),248,51901,bus,2231152.909,1371890.781,51901,0.00659631
81022,905034,NORTH AVE @ PIEDMONT AVE,0 NORTH AVE NE & PIEDMONT AVE NE,33.771341,-84.381778,,,,,,0,FALSE,POINT (2231215.582889107 1371926.673391663),248,51901,bus,2231215.583,1371926.673,51901,0.007299308
81023,905035,NORTH AVE NE @ JUNIPER ST NE,0 NORTH AVE NE & JUNIPER ST NE,33.771313,-84.383322,,,,,,0,FALSE,POINT (2230746.371918149 1371917.467776839),248,51897,bus,2230746.372,1371917.468,51897,0.005766933
81028,905036,PONCE DE LEON AVE NE @ PIEDMONT AVE,PONCE DE LEON AVE NE & PIEDMONT AVE NE,33.772451,-84.381855,,,,,,0,FALSE,POINT (2231193.027431902 1372330.616784121),248,51903,bus,2231193.027,1372330.617,51903,0.005912624
81038,904966,NORTH AVE NW @ SPRING ST NW,0 NORTH AVE NW & SPRING ST NW,33.771266,-84.388748,,,,,,0,FALSE,POINT (2229097.485600019 1371903.875190586),248,51859,bus,2229097.486,1371903.875,51859,0.005525269
81039,904967,NORTH AVE NW @ TECHWOOD DR NW,0 NORTH AVE NW & CENTENNIAL OLYMPIC PARK DR NW,33.771318,-84.392043,,,,,,0,FALSE,POINT (2228096.24378359 1371924.969774518),248,51765,bus,2228096.244,1371924.97,51765,0.003420342
81040,904968,NORTH AVE NW@FOWLER ST,0 NORTH & FOWLER,33.771275,-84.394047,,,,,,0,FALSE,POINT (2227487.234930318 1371910.660906885),248,51764,bus,2227487.235,1371910.661,51764,0.019679102
81044,904344,NORTH AVE NW@TECH PKWY NW,0 NORTH AVE NW & TECH PKY NW,33.771351,-84.396033,,,,,,0,FALSE,POINT (2226883.791628062 1371939.652124045),248,51749,bus,2226883.792,1371939.652,51749,0.005418635
